level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team,MatchName,GameWeek
274,275,167.0,13.0,2.0,24,72.03,11.968000000000002,13.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.30'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '2.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.0'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,362824.0,67.62,1.904,,,,,,,,,,,13.033333333333333,,,,8.0,1.0,7.0,0.0,0.02401521,0.0174506,-0.0065646099999999985,Aston Villa,Everton,27.0,Morgan Rogers,AMC,True,-9.614953533455804,0.0,-113.66281872712773,M. Rogers,11.0,Aston Villa,Aston Villa vs Everton,4
275,276,168.0,13.0,5.0,24,68.04,1.7680000000000002,13.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '13.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.56'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,408946.0,56.80500000000001,9.112,,,,,,,,,,,13.083333333333334,,,,7.0,0.0,6.0,1.0,0.0174506,0.01611813,-0.0013324699999999988,Aston Villa,Everton,26.0,Lamare Bogarde,DR,True,-5.201556303128093,0.0,146.82849644391885,L. Bogarde,11.0,Aston Villa,Aston Villa vs Everton,4
276,277,168.5,13.0,6.5,24,56.80500000000001,9.112,13.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,318449.0,58.275000000000006,12.920000000000002,,,,,,169.0,,,,,13.108333333333334,,,,6.0,1.0,6.0,1.0,0.01611813,0.01611813,0.0,Aston Villa,Everton,7.0,John McGinn,AMR,True,0.0,2.9817356525665772,68.89194508075734,J. McGinn,11.0,Aston Villa,Aston Villa vs Everton,4
277,278,169.0,13.0,8.0,24,58.275000000000006,12.920000000000002,13.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '44.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.13'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '46.3'}]","[91, 117, 30, 35, 37, 216, 218]",True,318449.0,46.725,31.484,,,,,,,,,,,13.133333333333333,,,,6.0,1.0,5.0,3.0,0.01611813,0.01484598,-0.0012721500000000014,Aston Villa,Everton,7.0,John McGinn,AMR,True,-7.069245201274079,0.0,121.88871511538366,J. McGinn,11.0,Aston Villa,Aston Villa vs Everton,4
278,279,169.5,13.0,11.5,24,46.725,31.484,13.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,301440.0,49.875,33.932,,,,,,170.0,,,,,13.191666666666666,,,,5.0,3.0,5.0,4.0,0.01484598,0.01484598,0.0,Aston Villa,Everton,4.0,Ezri Konsa,DC,True,0.0,3.204246422538567,37.852310213614146,E. Konsa,11.0,Aston Villa,Aston Villa vs Everton,4
279,280,170.0,13.0,15.0,24,49.875,33.932,13.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.06'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '79.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,301440.0,61.005,53.992000000000004,,,,,,,,,,,13.25,,,,5.0,3.0,6.0,6.0,0.01484598,0.01611813,0.0012721500000000014,Aston Villa,Everton,4.0,Ezri Konsa,DC,True,6.800720021314689,0.0,60.97693174318775,E. Konsa,11.0,Aston Villa,Aston Villa vs Everton,4
280,281,171.0,13.0,18.0,24,61.635000000000005,55.284,13.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '73.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.57'}]","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,344259.0,77.385,65.41600000000001,,,,,,,,,,,13.3,,,,7.0,6.0,8.0,7.0,0.01870347,0.02122129,0.0025178200000000005,Aston Villa,Everton,14.0,Pau Torres,DC,True,6.478982601217048,0.0,32.753241037537336,P. Torres,11.0,Aston Villa,Aston Villa vs Everton,4
281,282,172.0,13.0,23.0,24,76.44,64.396,13.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '78.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '62.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.90'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,89925.0,65.205,53.65200000000001,,,,,,,,,,,13.383333333333333,,,,8.0,7.0,7.0,6.0,0.02122129,0.01870347,-0.0025178200000000005,Aston Villa,Everton,12.0,Lucas Digne,DL,True,-2.6745174043177045,0.0,-136.2797465450016,L. Digne,11.0,Aston Villa,Aston Villa vs Everton,4
282,283,172.5,13.0,25.5,24,65.205,53.65200000000001,13.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,344259.0,67.30499999999999,51.204,,,,,,173.0,,,,,13.425,,,,7.0,6.0,7.0,6.0,0.01870347,0.01870347,0.0,Aston Villa,Everton,14.0,Pau Torres,DC,True,0.0,2.947535734113245,-49.37558357275082,P. Torres,11.0,Aston Villa,Aston Villa vs Everton,4
283,284,173.0,13.0,28.0,24,67.30499999999999,51.204,13.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '45.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.19'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,344259.0,55.755,30.94,,,,,,,,,,,13.466666666666667,,,,7.0,6.0,6.0,3.0,0.01870347,0.01689528,-0.0018081900000000012,Aston Villa,Everton,14.0,Pau Torres,DC,True,-7.904600887748032,0.0,-119.68211580165189,P. Torres,11.0,Aston Villa,Aston Villa vs Everton,4
284,285,174.0,13.0,30.0,24,56.7,30.6,13.0,FirstHalf,Foul,Successful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '79'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 13, 'displayName': 'Foul'}}]","[91, 63]",True,301440.0,,,,,,,,,,,,,13.5,,,,,,,,,,,Aston Villa,Everton,4.0,Ezri Konsa,DC,True,0.0,0.0,,E. Konsa,11.0,Aston Villa,Aston Villa vs Everton,4
285,286,79.0,13.0,30.0,31,48.300000000000004,37.400000000000006,13.0,FirstHalf,Foul,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '174'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 13, 'displayName': 'Foul'}}]",[64],False,141469.0,,,,,,,,,,,,,13.5,,,,,,,,,,,Everton,Aston Villa,9.0,Dominic Calvert-Lewin,FW,True,0.0,0.0,,D. Calvert-Lewin,11.0,Aston Villa,Aston Villa vs Everton,4
286,287,80.0,14.0,0.0,31,0.0,0.0,14.0,FirstHalf,Card,Successful,"[{'type': {'value': 31, 'displayName': 'Yellow'}}]",[65],False,366116.0,,,,,,,,,,,"{'value': 31, 'displayName': 'Yellow'}",,14.0,,,,,,,,,,,Everton,Aston Villa,10.0,Iliman Ndiaye,AML,True,0.0,0.0,,I. Ndiaye,11.0,Aston Villa,Aston Villa vs Everton,4
287,288,175.0,14.0,25.0,24,53.97,30.6,14.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '66.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.50'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '52.4'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.9'}]","[91, 119, 117, 30, 124, 132, 36, 37, 216, 218]",True,301440.0,55.02,45.492000000000004,,,,,,,,,,,14.416666666666666,,,,6.0,3.0,6.0,5.0,0.01689528,0.01685596,-3.931999999999894e-05,Aston Villa,Everton,4.0,Ezri Konsa,DC,True,-0.14103234097201778,0.0,85.96688341849855,E. Konsa,11.0,Aston Villa,Aston Villa vs Everton,4
288,289,1035.0,14.0,28.0,24,55.86000000000001,47.6,14.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '43.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 4, 'displayName': 'Throughball'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '44.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.88'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '91.2'}]","[91, 120, 124, 128, 130, 36, 38, 217, 218]",True,344259.0,95.76,30.396000000000004,,,,,,,,,,,14.466666666666667,,,,,,,,,,,Aston Villa,Everton,14.0,Pau Torres,DC,True,41.06926491382499,0.0,-23.32463991709269,P. Torres,11.0,Aston Villa,Aston Villa vs Everton,4
289,290,81.0,14.0,32.0,31,9.03,39.236000000000004,14.0,FirstHalf,KeeperPickup,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}]",[93],False,110189.0,,,,,,,,,,,,,14.533333333333333,,,,,,,,,,,Everton,Aston Villa,1.0,Jordan Pickford,GK,True,0.0,0.0,,J. Pickford,12.0,Everton,Aston Villa vs Everton,4
290,291,82.0,14.0,35.0,31,10.395000000000001,35.564,14.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '26.4'}, {'type': {'value': 123, 'displayName': 'KeeperThrow'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '14.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.98'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 36, 38, 215, 218]",True,110189.0,15.225000000000001,17.952,,,,,,,,,,,14.583333333333334,,,,1.0,4.0,1.0,2.0,0.01082722,0.00977745,-0.0010497700000000002,Everton,Aston Villa,1.0,Jordan Pickford,GK,True,3.41985181097553,0.0,-74.66398231420872,J. Pickford,12.0,Everton,Aston Villa vs Everton,4
291,292,83.0,14.0,38.0,31,15.225000000000001,17.952,14.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '18.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.01'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.1'}]","[91, 117, 30, 36, 38, 215, 218]",True,131464.0,19.32,4.828,,,,,,,,,,,14.633333333333333,,,,1.0,2.0,2.0,0.0,0.00977745,0.00844854,-0.0013289100000000009,Everton,Aston Villa,6.0,James Tarkowski,DC,True,0.6880316951416034,0.0,-72.67083695556938,J. Tarkowski,12.0,Everton,Aston Villa vs Everton,4
292,293,84.0,14.0,40.0,31,19.32,4.828,14.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.22'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '45.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '21.8'}]","[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,8166.0,63.73500000000001,14.824000000000002,,,,,,,,,,,14.666666666666666,,,,2.0,0.0,7.0,1.0,0.00844854,0.01870347,0.01025493,Everton,Aston Villa,18.0,Ashley Young,DR,True,45.00708539660226,0.0,12.6836065566826,A. Young,12.0,Everton,Aston Villa vs Everton,4
293,294,85.0,14.0,43.0,31,63.73500000000001,14.824000000000002,14.0,FirstHalf,BallTouch,Unsuccessful,"[{'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 69]",True,141469.0,,,,,,,,,,,,,14.716666666666667,,,,,,,,,,,Everton,Aston Villa,9.0,Dominic Calvert-Lewin,FW,True,0.0,0.0,,D. Calvert-Lewin,12.0,Everton,Aston Villa vs Everton,4
294,295,176.0,14.0,44.0,24,31.605000000000004,44.88,14.0,FirstHalf,BallRecovery,Successful,[],[93],False,301440.0,,,,,,,,,,,,,14.733333333333333,,,,,,,,,,,Aston Villa,Everton,4.0,Ezri Konsa,DC,True,0.0,0.0,,E. Konsa,13.0,Aston Villa,Aston Villa vs Everton,4
295,296,177.0,14.0,45.0,24,31.815,43.588,14.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.58'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '48.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '8.6'}]","[91, 117, 30, 35, 38, 215, 218]",True,301440.0,9.03,32.980000000000004,,,,,,,,,,,14.75,,,,3.0,5.0,0.0,3.0,0.01110462,0.00941056,-0.0016940600000000007,Aston Villa,Everton,4.0,Ezri Konsa,DC,True,-22.165028278586036,0.0,-155.03475149907348,E. Konsa,13.0,Aston Villa,Aston Villa vs Everton,4
296,297,177.5,14.0,47.5,24,9.03,32.980000000000004,14.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,102248.0,12.285,35.088,,,,,,178.0,,,,,14.791666666666668,,,,1.0,3.0,1.0,4.0,0.01082722,0.01082722,0.0,Aston Villa,Everton,23.0,Emiliano Martinez,GK,True,0.0,3.254036732335706,32.92786265316409,E. Martinez,13.0,Aston Villa,Aston Villa vs Everton,4
297,298,178.0,14.0,50.0,24,12.285,35.088,14.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '25.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.94'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '79.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.6'}]","[91, 117, 30, 36, 37, 215, 218]",True,102248.0,26.25,54.06,,,,,,,,,,,14.833333333333334,,,,1.0,4.0,2.0,6.0,0.01082722,0.00942382,-0.0014034000000000008,Aston Villa,Everton,23.0,Emiliano Martinez,GK,True,11.45659351999582,0.0,53.64378193504987,E. Martinez,13.0,Aston Villa,Aston Villa vs Everton,4
298,299,178.5,14.0,54.0,24,26.25,54.06,14.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,344259.0,31.080000000000002,53.448,,,,,,179.0,,,,,14.9,,,,3.0,6.0,3.0,6.0,0.0105949,0.0105949,0.0,Aston Villa,Everton,14.0,Pau Torres,DC,True,0.0,4.829254428409584,-7.221355844573375,P. Torres,13.0,Aston Villa,Aston Villa vs Everton,4
299,300,179.0,14.0,58.0,24,31.080000000000002,53.448,14.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.99'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '54.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '15.6'}]","[91, 117, 30, 35, 38, 215, 218]",True,344259.0,16.38,36.856,,,,,,,,,,,14.966666666666667,,,,3.0,6.0,1.0,4.0,0.0105949,0.01082722,0.0002323199999999994,Aston Villa,Everton,14.0,Pau Torres,DC,True,-12.230473299759723,0.0,-131.53995253544258,P. Torres,13.0,Aston Villa,Aston Villa vs Everton,4
300,301,179.5,15.0,0.5,24,16.38,36.856,15.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,102248.0,20.055000000000003,35.02,,,,,,180.0,,,,,15.008333333333333,,,,1.0,4.0,2.0,4.0,0.01082722,0.01016549,-0.000661730000000001,Aston Villa,Everton,23.0,Emiliano Martinez,GK,True,0.0,3.714885168009303,-26.54633929677877,E. Martinez,13.0,Aston Villa,Aston Villa vs Everton,4
301,302,180.0,15.0,3.0,24,20.055000000000003,35.02,15.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '20.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.25'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.2'}]","[91, 117, 30, 36, 38, 215, 218]",True,102248.0,32.76,13.736,,,,,,,,,,,15.05,,,,2.0,4.0,3.0,1.0,0.01016549,0.0105949,0.0004294100000000016,Aston Villa,Everton,23.0,Emiliano Martinez,GK,True,9.922813778191951,0.0,-59.16587081032881,E. Martinez,13.0,Aston Villa,Aston Villa vs Everton,4
302,303,180.5,15.0,6.0,24,32.76,13.736,15.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,301440.0,35.910000000000004,14.212,,,,,,181.0,,,,,15.100000000000001,,,,3.0,1.0,4.0,1.0,0.0105949,0.01214719,0.0015522899999999996,Aston Villa,Everton,4.0,Ezri Konsa,DC,True,0.0,3.160423922654772,8.593016541030464,E. Konsa,13.0,Aston Villa,Aston Villa vs Everton,4
303,304,181.0,15.0,9.0,24,35.910000000000004,14.212,15.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '33.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.13'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.0'}]","[91, 117, 30, 36, 37, 216, 218]",True,301440.0,39.9,22.712,,,,,,,,,,,15.15,,,,4.0,1.0,4.0,2.0,0.01214719,0.01269174,0.0005445499999999995,Aston Villa,Everton,4.0,Ezri Konsa,DC,True,5.79649326014524,0.0,64.85408709878563,E. Konsa,13.0,Aston Villa,Aston Villa vs Everton,4
304,305,182.0,15.0,11.0,24,39.69,23.528000000000002,15.0,FirstHalf,Dispossessed,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '87'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 70]",True,400815.0,,,,,,,,,,,,,15.183333333333334,,,,,,,,,,,Aston Villa,Everton,24.0,Amadou Onana,DMC,True,0.0,0.0,,A. Onana,13.0,Aston Villa,Aston Villa vs Everton,4
305,306,87.0,15.0,11.0,31,65.31,44.47200000000001,15.0,FirstHalf,Tackle,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '182'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 143]",True,357427.0,,,,,,,,,,,,,15.183333333333334,,,,,,,,,,,Everton,Aston Villa,7.0,Dwight McNeil,AMC,True,0.0,0.0,,D. McNeil,13.0,Aston Villa,Aston Villa vs Everton,4
306,307,183.0,15.0,11.0,24,36.12,22.916000000000004,15.0,FirstHalf,Error,Successful,"[{'type': {'value': 170, 'displayName': 'LeadingToGoal'}, 'value': '89'}]",[98],False,400815.0,,,,,,,,,,,,,15.183333333333334,,,,,,,,,,,Aston Villa,Everton,24.0,Amadou Onana,DMC,True,0.0,0.0,,A. Onana,13.0,Aston Villa,Aston Villa vs Everton,4
307,308,88.0,15.0,12.0,31,70.455,43.86000000000001,15.0,FirstHalf,BallRecovery,Successful,[],[93],False,357427.0,,,,,,,,,,,,,15.2,,,,,,,,,,,Everton,Aston Villa,7.0,Dwight McNeil,AMC,True,0.0,0.0,,D. McNeil,13.0,Aston Villa,Aston Villa vs Everton,4
308,309,89.0,15.0,18.0,31,85.67999999999999,45.424,15.0,FirstHalf,Goal,Successful,"[{'type': {'value': 18, 'displayName': 'OutOfBoxCentre'}}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 22, 'displayName': 'RegularPlay'}}, {'type': {'value': 215, 'displayName': 'IndividualPlay'}}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '46.1'}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '0.6'}, {'type': {'value': 80, 'displayName': 'LowRight'}}]","[91, 24, 9, 10, 2, 3, 13, 18, 19, 26]",True,357427.0,,,,,0.6,31.348000000000003,True,,,True,,,15.3,,,,,,,,,,,Everton,Aston Villa,7.0,Dwight McNeil,AMC,True,0.0,0.0,,D. McNeil,13.0,Aston Villa,Aston Villa vs Everton,4
309,310,187.0,17.0,21.0,24,52.71000000000001,33.79600000000001,17.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '49.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.13'}]","[91, 117, 30, 35, 37, 216, 218]",True,362824.0,44.415,33.932,,,,,,,,,,,17.35,,,,6.0,3.0,5.0,4.0,0.01689528,0.01484598,-0.0020492999999999987,Aston Villa,Everton,27.0,Morgan Rogers,AMC,True,-8.294640228167665,0.0,179.06069585080624,M. Rogers,14.0,Aston Villa,Aston Villa vs Everton,4
